TIME,VP,RHOB,DT,AI, 
1.0768946,5805.7096,2705.9858,172.24424,15710167,
1.076952,5855.2719,2711.738,170.78934,15878034,
1.0770095,5884.1704,2715.0823,169.9475,15976006,
1.0770674,5863.6157,2712.7058,170.54475,15906299,
1.0771253,5827.9099,2708.569,171.5881,15785296,
1.0771838,5795.4162,2704.7853,172.55042,15675362,
1.0772423,5761.8093,2700.8559,173.5566,15561817,
1.0773014,5726.6442,2696.7243,174.62323,15443199,
1.0773605,5697.1936,2693.2518,175.52502,15343976,
1.0774199,5675.9804,2690.7407,176.18132,15272598,
1.0774793,5665.4272,2689.4895,176.50919,15237108,
1.0775383,5680.2415,2691.2448,176.0496,15286937,
1.0775973,5707.8665,2694.512,175.19681,15379915,
1.0776557,5737.3471,2697.9845,174.2967,15479276,
1.0777141,5772.7319,2702.1351,173.22821,15598701,
1.0777717,5813.4606,2706.8889,172.01444,15736388,
1.0778292,5861.54,2712.468,170.60363,15899240,
1.0778858,5937.9314,2721.2471,168.41921,16158828,
1.0779423,5988.2104,2727.0051,166.9948,16329881,
1.0779995,5955.0852,2723.2207,167.92721,16217095,
1.0780568,5895.5532,2716.3944,169.61937,16014647,
1.0781153,5820.9435,2707.7443,171.80353,15761857,
1.0781738,5772.729,2702.1348,173.2283,15598691,
1.078232,5776.1461,2702.5345,173.12584,15610234,
1.0782902,5783.679,2703.4152,172.90033,15635686,
1.0783483,5797.5314,2705.0321,172.48742,15682514,
1.0784063,5816.7923,2707.2764,171.91605,15747665,
1.0784639,5843.9283,2710.4263,171.1191,15839568,
1.0785214,5861.5376,2712.4678,170.6037,15899232,
1.0785795,5840.5125,2710.0295,171.21958,15828001,
1.0786375,5805.7076,2705.9856,172.24429,15710161,
1.0786962,5771.3987,2701.9764,173.26991,15594221,
1.0787548,5750.9434,2699.5815,173.88452,15525140,
1.0788117,5840.5146,2709.9726,171.25801,15828564,
1.0788686,5929.9604,2720.3491,168.63519,16131563,
1.0789265,5892.7014,2716.0586,169.70632,16005037,
1.0789844,5827.9097,2708.569,171.5881,15785295,
1.0790434,5754.0782,2699.9359,173.79907,15535850,
1.0791024,5707.8638,2694.5117,175.1969,15379906,
1.0791603,5762.3467,2700.8962,173.55591,15563849,
1.0792183,5816.7944,2707.2766,171.91599,15747672,
1.079277,5781.3346,2703.1327,172.97622,15627845,
1.0793358,5729.3215,2697.0406,174.54074,15452212,
1.0793951,5694.3645,2692.9156,175.61332,15334467,
1.0794544,5675.9775,2690.7407,176.1811,15272584,
1.0795119,5749.6695,2699.3994,173.94552,15521157,
1.0795693,5872.8291,2713.7732,170.27568,15937526,
1.0796251,5996.9912,2727.9739,166.77018,16360122,
1.0796809,6071.7119,2736.4624,164.6982,16615011,
1.0797379,6023.1072,2730.9646,166.03058,16448968,
1.0797949,5918.4586,2719.029,168.96291,16092460,
1.0798559,5682.1952,2691.2341,176.15809,15295801,
1.0799169,5501.8057,2669.8569,181.75851,14689034,
1.0799778,5504.3564,2670.1664,181.67425,14697547,
1.0800387,5511.7573,2671.0635,181.43033,14722254,
1.0800958,5689.4382,2692.1094,175.92129,15320007,
1.0801529,5906.9972,2717.7117,169.29076,16053515,
1.080209,5987.9093,2726.9693,167.0043,16328867,
1.0802652,6023.7153,2731.0383,166.0105,16450997,
1.0803228,5961.5715,2723.945,167.75565,16239346,
1.0803803,5861.5258,2712.4664,170.60404,15899192,
1.0804392,5782.0412,2703.2179,172.95331,15630209,
1.080498,5718.5673,2695.7743,174.86898,15415967,
1.0805574,5675.7229,2690.7091,176.19008,15271743,
1.0806168,5654.9155,2688.2412,176.8373,15201777,
1.0806755,5683.4254,2691.6197,175.95254,15297671,
1.0807341,5740.1168,2698.3102,174.21248,15488616,
1.0807912,5819.4946,2707.5789,171.8442,15756924,
1.0808483,5906.9797,2717.7097,169.29126,16053455,
1.0809044,5989.4752,2727.1388,166.96628,16334294,
1.0809605,6035.644,2732.3894,165.6824,16491730,
1.0810173,6011.0815,2729.6051,166.35957,16407881,
1.081074,5953.1267,2723.0022,167.97895,16210377,
1.0811339,5770.5205,2701.712,173.40698,15592811,
1.0811938,5602.9428,2682.043,178.47764,15027334,
1.0812541,5573.3432,2678.494,179.4253,14928163,
1.0813144,5562.0449,2677.1353,179.78999,14890347,
1.0813717,5718.6274,2695.5929,174.99745,15417962,
1.081429,5895.5471,2716.3937,169.61954,16014627,
1.0814858,5928.6367,2720.1976,168.67265,16127057,
1.0815426,5941.52,2721.6738,168.3071,16170879,
1.0816011,5856.4302,2711.8234,170.78823,15882435,
1.0816595,5761.8118,2700.8562,173.55652,15561825,
1.0817181,5746.118,2699.0153,174.03048,15508859,
1.0817766,5740.1133,2698.3098,174.21259,15488604,
1.0818342,5792.685,2704.4461,172.64566,15666325,
1.0818918,5850.2915,2711.1657,170.93166,15861109,
1.0819493,5856.5885,2711.8951,170.74778,15882451,
1.0820068,5861.5385,2712.4679,170.60367,15899235,
1.0820642,5870.6787,2713.5247,170.338,15930230,
1.0821215,5884.1718,2715.0824,169.94746,15976011,
1.0821784,5916.909,2718.8468,169.00993,16087234,
1.0822352,5941.52,2721.6738,168.3071,16170879,
1.0822935,5868.4135,2713.2277,170.42733,15922891,
1.0823518,5761.8144,2700.8565,173.55645,15561834,
1.0824113,5691.6079,2692.5851,175.70163,15325234,
1.0824708,5654.9155,2688.2412,176.8373,15201777,
1.0825291,5697.5322,2693.2816,175.52164,15345213,
1.0825874,5772.7264,2702.1345,173.22838,15598682,
1.0826443,5845.6247,2710.6207,171.07096,15845337,
1.0827012,5918.4441,2719.0273,168.96332,16092411,
1.0827573,5993.2673,2727.5717,166.8597,16347208,
1.0828134,6035.644,2732.3894,165.6824,16491730,
1.0828697,6020.3182,2730.6526,166.1046,16439408,
1.0829259,5988.2015,2727.0041,166.99505,16329850,
1.0829834,5922.0646,2719.4265,168.87106,16104882,
1.0830409,5872.8315,2713.7734,170.27561,15937534,
1.0830982,5872.8315,2713.7734,170.27561,15937534,
1.0831555,5872.8315,2713.7734,170.27561,15937534,
1.0832124,5893.0029,2716.0987,169.69408,16006008,
1.0832693,5929.9662,2720.3498,168.63503,16131583,
1.0833254,5969.7517,2724.8997,167.51211,16266998,
1.0833815,6011.8394,2729.6913,166.33844,16410465,
1.0834372,6057.424,2734.8475,165.08897,16566189,
1.0834928,6083.8315,2737.8269,164.3701,16656478,
1.0835489,6062.921,2735.4695,164.93819,16584965,
1.0836049,6023.7125,2731.038,166.01058,16450987,
1.0836618,5972.2862,2725.184,167.44424,16275680,
1.0837187,5929.9596,2720.349,168.63521,16131560,
1.0837758,5913.8536,2718.5,169.09451,16076811,
1.0838329,5906.9775,2717.7095,169.29132,16053448,
1.0838891,5938.865,2721.3654,168.38521,16161890,
1.0839453,5999.9976,2728.3461,166.66674,16370070,
1.0840002,6082.1725,2737.6256,164.42433,16650950,
1.0840552,6157.573,2746.0857,162.40164,16909225,
1.0841097,6193.1626,2750.0463,161.46763,17031464,
1.0841641,6220.404,2753.0642,160.76126,17125172,
1.0842181,6253.05,2756.6677,159.92295,17237609,
1.0842721,6271.6055,2758.7122,159.4488,17301556,
1.0843266,6251.4346,2756.489,159.9647,17232050,
1.0843811,6220.4006,2753.0638,160.76135,17125161,
1.0844358,6196.0252,2750.362,161.39431,17041326,
1.0844904,6182.5557,2748.8669,161.74541,16995022,
1.0845452,6182.5557,2748.8669,161.74541,16995022,
1.0846,6182.5557,2748.8669,161.74541,16995022,
1.0846554,6149.9515,2745.2286,162.60729,16883136,
1.0847107,6108.2138,2740.5658,163.71399,16739962,
1.0847662,6091.4286,2738.6811,164.16517,16682482,
1.0848217,6083.8315,2737.8269,164.3701,16656478,
1.0848769,6099.8612,2739.6269,163.93924,16711372,
1.0849321,6120.4838,2741.9413,163.38578,16782007,
1.0849873,6128.9441,2742.8882,163.16026,16811008,
1.0850425,6132.7944,2743.3188,163.0578,16824210,
1.0850977,6126.6374,2742.6299,163.22184,16803103,
1.0851529,6120.4829,2741.9412,163.3858,16782004,
1.0852078,6132.8242,2743.3213,163.05768,16824324,
1.0852628,6145.1636,2744.7012,162.7296,16866638,
1.0853186,6099.06,2739.524,163.969,16708759,
1.0853745,6047.6209,2733.7439,165.35428,16532647,
1.0854304,6038.9663,2732.7654,165.59124,16503078,
1.0854864,6035.644,2732.3894,165.6824,16491730,
1.0855415,6084.2061,2737.8527,164.37046,16657925,
1.0855966,6132.7944,2743.3188,163.0578,16824210,
1.0856531,6078.229,2737.1885,164.52681,16637384,
1.0857096,5964.7898,2724.3348,167.65051,16250085,
1.0857696,5777.4664,2702.6004,173.1468,15615545,
1.0858296,5572.1748,2678.3533,179.46314,14924253,
1.0858923,5407.2489,2658.2679,184.96856,14374539,
1.0859551,5319.3726,2647.4441,187.9921,14082741,
1.0860173,5329.883,2648.751,187.62123,14117531,
1.0860796,5356.7723,2652.0852,186.67958,14206616,
1.0861392,5454.6959,2664.0978,183.34644,14532220,
1.0861987,5623.6441,2684.5169,177.82064,15096768,
1.0862539,5860.3915,2712.2515,170.69276,15896170,
1.0863091,6132.8253,2743.3223,163.05698,16824316,
1.0863605,6434.0342,2776.2594,155.50985,17865010,
1.086412,6611.7144,2795.376,151.2467,18482228,
1.0864644,6572.7867,2791.2507,152.14347,18346322,
1.0865167,6485.0994,2781.8958,154.19964,18040871,
1.0865724,6281.7425,2759.6931,159.27337,17337909,
1.086628,6059.6399,2735.1011,165.02631,16573728,
1.0866854,5926.7953,2719.9705,168.73533,16120957,
1.0867428,5861.5376,2712.4678,170.6037,15899232,
1.0867988,5916.0376,2718.7352,169.04245,16084388,
1.0868548,6011.8313,2729.6904,166.33867,16410438,
1.0869093,6112.3058,2741.0087,163.61465,16754146,
1.0869639,6195.1201,2750.2624,161.41737,17038206,
1.0870179,6238.7212,2755.0879,160.28974,17188237,
1.087072,6258.7271,2757.2947,159.7769,17257154,
1.0871264,6239.5656,2755.18,160.26875,17191157,
1.0871808,6207.7439,2751.6625,161.08912,17081615,
1.0872358,6180.4781,2748.6353,161.8002,16987892,
1.0872907,6157.5712,2746.0855,162.40169,16909218,
1.0873457,6146.1722,2744.8142,162.70256,16870093,
1.0874007,6132.7901,2743.3184,163.05792,16824195,
1.0874568,6067.1289,2735.9248,164.83609,16599548,
1.0875129,6011.834,2729.6907,166.33859,16410447,
1.0875689,6011.834,2729.6907,166.33859,16410447,
1.0876249,6011.834,2729.6907,166.33859,16410447,
1.0876801,6055.1237,2734.58,165.15676,16558405,
1.0877352,6120.4881,2741.9417,163.38567,16782022,
1.0877897,6160.2893,2746.3891,162.32969,16918542,
1.0878443,6195.126,2750.263,161.41722,17038226,
1.0878983,6228.3768,2753.9458,160.55551,17152613,
1.0879523,6258.7286,2757.2948,159.77686,17257159,
1.0880058,6287.4294,2760.45,159.04779,17356142,
1.0880594,6310.558,2762.9856,158.4646,17435981,
1.0881128,6328.0334,2764.8963,158.02714,17496361,
1.0881662,6336.7983,2765.8535,157.8084,17526656,
1.0882202,6306.5277,2762.5395,158.56889,17422114,
1.0882742,6258.7284,2757.2948,159.77686,17257159,
1.0883287,6230.6271,2754.197,160.49602,17160334,
1.0883832,6195.1266,2750.2631,161.4172,17038228,
1.0884396,6110.1198,2740.7844,163.66059,16746437,
1.0884961,5964.7934,2724.3352,167.65041,16250096,
1.0885588,5673.8961,2690.3065,176.37891,15267344,
1.0886215,5310.02,2646.2795,188.3232,14051798,
1.0886917,4957.7629,2601.0115,201.90406,12898460,
1.0887618,4696.4241,2566.2769,212.92795,12052325,
1.0888344,4575.3816,2549.5706,218.568,11665370,
1.088907,4522.2554,2542.1458,221.1286,11496232,
1.0889798,4522.2554,2542.1458,221.1286,11496232,
1.0890526,4522.2554,2542.1458,221.1286,11496232,
1.0891242,4544.1272,2545.2118,220.06627,11565793,
1.0891959,4590.3677,2551.6645,217.84748,11713078,
1.0892651,4658.8971,2561.1351,214.64265,11932068,
1.0893344,4762.5121,2575.2579,209.97321,12264697,
1.0893988,4928.29,2597.3449,202.93937,12800965,
1.0894632,5148.6673,2625.9437,194.22502,13520111,
1.089522,5427.0837,2660.631,184.34572,14441126,
1.0895807,5707.8747,2694.513,175.19656,15379943,
1.0896358,5966.3867,2724.4285,167.66456,16256394,
1.0896909,6108.2168,2740.5662,163.71391,16739972,
1.0897466,6090.574,2738.5852,164.18808,16679553,
1.0898023,6047.6214,2733.744,165.35426,16532649,
1.0898606,5881.2282,2714.5986,170.12898,15967437,
1.089919,5740.1133,2698.3098,174.21259,15488604,
1.0899768,5761.2687,2700.7897,173.57484,15560019,
1.0900346,5794.6739,2704.699,172.57227,15672848,
1.090092,5822.9919,2707.9961,171.73395,15768660,
1.0901494,5839.082,2709.8662,171.2598,15823131,
1.0902106,5694.7584,2692.8442,175.68376,15336912,
1.0902717,5452.5449,2663.8607,183.4006,14524820,
1.0903372,5204.4845,2632.8654,192.27134,13705022,
1.0904028,5054.7275,2613.8828,197.8346,13212466,
1.0904664,5104.1659,2620.2464,195.92138,13374240,
1.0905301,5219.2055,2634.8919,191.60005,13752042,
1.0905872,5498.2083,2669.1539,182.06993,14679495,
1.0906443,5872.8848,2713.7796,170.27407,15937715,
1.0906963,6235.5978,2754.5965,160.46277,17178992,
1.0907483,6512.8412,2784.8662,153.54282,18137391,
1.090799,6651.4884,2799.5664,150.34499,18621352,
1.0908496,6713.6577,2806.0894,148.9501,18839124,
1.0909027,6583.6928,2792.3347,151.93391,18385183,
1.0909557,6363.245,2768.7347,157.15252,17618138,
1.0910119,6130.4146,2742.9395,163.19281,16817209,
1.091068,5988.2104,2727.0051,166.9948,16329881,
1.0911229,6035.8278,2732.4024,165.68234,16492437,
1.0911777,6132.7952,2743.3189,163.05778,16824213,
1.0912302,6281.6227,2759.7687,159.22176,17336568,
1.0912826,6443.9731,2777.4748,155.18376,17897974,
1.0913336,6580.9241,2792.0953,151.96629,18374925,
1.0913846,6655.0205,2799.9421,150.26249,18633672,
1.0914357,6651.1761,2799.5377,150.34932,18620217,
1.0914868,6640.5217,2798.4159,150.59058,18582940,
1.0915395,6547.3338,2788.5069,152.75683,18257968,
1.0915922,6416.8522,2774.5478,155.83966,17803862,
1.091646,6322.1995,2764.2485,158.17924,17476311,
1.0916997,6271.6055,2758.7122,159.4488,17301556,
1.0917534,6275.9173,2759.1861,159.33929,17316426,
1.091807,6284.5395,2760.1333,159.12065,17346167,
1.0918605,6299.7164,2761.7974,158.73774,17398552,
1.091914,6310.5576,2762.9856,158.46461,17435980,
1.0919707,6164.1269,2746.7183,162.29114,16932723,
1.0920274,5906.9427,2717.7055,169.29232,16053330,
1.0920889,5604.8178,2682.0176,178.59508,15035956,
1.0921503,5413.854,2659.1223,184.7113,14396100,
1.0922096,5483.2776,2667.5912,182.3831,14627371,
1.0922688,5634.028,2685.7552,177.49291,15131620,
1.0923227,5936.9243,2720.8514,168.63289,16158176,
1.0923765,6258.7397,2757.2961,159.77658,17257197,
1.0924282,6457.0237,2778.8551,154.88542,17943551,
1.0924798,6554.8369,2789.3445,152.55909,18283698,
1.0925317,6542.5255,2788.0339,152.84617,18240782,
1.0925837,6512.8208,2784.864,153.5433,18137320,
1.0926371,6402.9964,2772.9956,156.20889,17756390,
1.0926905,6310.5576,2762.9856,158.46461,17435980,
1.0927438,6310.5576,2762.9856,158.46461,17435980,
1.0927972,6310.5576,2762.9856,158.46461,17435980,
1.0928501,6335.2185,2765.6779,157.84961,17521226,
1.092903,6376.5677,2770.1828,156.82418,17664259,
1.0929554,6407.6522,2773.5537,156.06275,17771951,
1.0930078,6443.9706,2777.4745,155.18382,17897965,
1.0930593,6511.6391,2784.7265,153.57762,18133325,
1.0931108,6568.9695,2790.8468,152.23087,18332988,
1.0931621,6588.9848,2792.9703,151.76846,18402840,
1.0932135,6597.4028,2793.8621,151.5748,18432234,
1.0932687,6395.5753,2772.0308,156.4872,17732384,
1.0933238,6083.7917,2737.8224,164.37117,16656342,
1.0933824,5835.2722,2709.3216,171.44024,15811229,
1.093441,5697.1973,2693.2522,175.52491,15343988,
1.0934967,5833.8226,2709.1263,171.50159,15806575,
1.0935524,6023.7279,2731.0398,166.01016,16451040,
1.0936067,6129.8733,2742.9836,163.1411,16814281,
1.0936611,6182.5557,2748.8669,161.74541,16995022,
1.093716,6151.511,2745.4031,162.56583,16888485,
1.0937709,6120.4829,2741.9412,163.3858,16782004,
1.0938249,6170.4517,2747.5036,162.07332,16953616,
1.0938789,6220.4062,2753.0645,160.76121,17125180,
1.0939332,6206.1831,2751.4884,161.13029,17076258,
1.0939876,6182.5558,2748.867,161.74541,16995022,
1.0940423,6159.1584,2746.2615,162.3605,16914676,
1.094097,6145.1636,2744.7012,162.7296,16866638,
1.094151,6176.4307,2748.1797,161.90962,16974043,
1.094205,6220.4045,2753.0643,160.76125,17125174,
1.0942588,6245.9085,2755.8813,160.10515,17212991,
1.0943125,6258.7271,2757.2947,159.7769,17257154,
1.0943673,6209.4395,2751.8365,161.05365,17087588,
1.094422,6132.7798,2743.3172,163.05819,16824160,
1.0944775,6070.4682,2736.3163,164.73574,16610817,
1.094533,6035.6441,2732.3894,165.6824,16491730,
1.0945873,6095.2993,2739.0942,164.07491,16695956,
1.0946417,6182.567,2748.8682,161.74511,16995061,
1.0946953,6240.9666,2755.3331,160.23383,17196002,
1.0947489,6271.6055,2758.7122,159.4488,17301556,
1.0948033,6227.6058,2753.8485,160.58296,17150087,
1.0948577,6170.0362,2747.4742,162.0736,16952015,
1.0949124,6144.5976,2744.6375,162.74479,16864698,
1.0949671,6132.7944,2743.3188,163.0578,16824210,
1.0950215,6144.3973,2744.6152,162.75005,16864010,
1.0950759,6170.0423,2747.4749,162.07344,16952036,
1.0951293,6219.7484,2752.9866,160.78135,17122968,
1.0951828,6284.5404,2760.1334,159.12063,17346170,
1.0952354,6350.9643,2767.3925,157.45968,17575703,
1.095288,6403.3608,2773.0882,156.16798,17757086,
1.0953403,6428.681,2775.8257,155.55281,17844896,
1.0953926,6443.9759,2777.4751,155.18369,17897983,
1.0954447,6450.4248,2778.1699,155.02844,17920373,
1.0954969,6457.6284,2778.945,154.85562,17945394,
1.0955485,6502.1239,2783.7106,153.80127,18100190,
1.0956001,6540.7744,2787.8474,152.88709,18234682,
1.095652,6521.2283,2785.7608,153.34622,18166609,
1.0957039,6485.1091,2781.8969,154.19941,18040905,
1.0957565,6435.9446,2776.6034,155.38083,17870167,
1.095809,6403.3604,2773.0881,156.168,17757084,
1.0958614,6416.8833,2774.55,155.83958,17803984,
1.0959138,6430.3804,2776.009,155.51179,17850794,
1.0959663,6416.8591,2774.5474,155.84017,17803900,
1.0960188,6403.3604,2773.0881,156.168,17757084,
1.0960711,6418.5727,2774.7325,155.79855,17809843,
1.0961234,6443.9795,2777.4755,155.18361,17897996,
1.0961753,6469.6594,2780.2374,154.56833,17987209,
1.0962272,6485.1055,2781.8965,154.1995,18040892,
1.0962794,6471.3438,2780.4189,154.52776,17993057,
1.0963316,6443.9733,2777.4748,155.18376,17897974,
1.0963845,6396.7937,2772.3703,156.33227,17734394,
1.0964373,6363.2578,2768.7361,157.1522,17618182,
1.09649,6367.6922,2769.2183,157.0428,17633531,
1.0965426,6376.5712,2770.1831,156.82409,17664271,
1.0965951,6392.1899,2771.8772,156.44134,17718379,
1.0966476,6403.3604,2773.0881,156.168,17757084,
1.0967015,6334.8667,2765.6195,157.87062,17520222,
1.0967554,6220.4084,2753.0647,160.76115,17125187,
1.0968108,6112.5245,2741.0306,163.6104,16754922,
1.0968662,6035.6457,2732.3896,165.68236,16491736,
1.0969219,6010.3552,2729.5228,166.3795,16405401,
1.0969775,5999.9985,2728.3462,166.66671,16370073,
1.0970325,6029.3994,2731.6784,165.85655,16470444,
1.0970876,6083.8257,2737.8262,164.37025,16656458,
1.0971415,6144.2571,2744.5962,162.75598,16863566,
1.0971954,6207.7549,2751.6637,161.08884,17081653,
1.0972486,6263.1846,2757.7847,159.66378,17272530,
1.0973019,6310.5665,2762.9866,158.46439,17436011,
1.0973545,6353.6351,2767.6867,157.39147,17584907,
1.0974071,6376.5708,2770.1831,156.8241,17664270,
1.0974598,6376.5708,2770.1831,156.8241,17664270,
1.0975125,6376.5708,2770.1831,156.8241,17664270,
1.0975665,6288.7356,2760.5435,159.04539,17361173,
1.0976205,6195.1216,2750.2625,161.41733,17038211,
1.0976746,6185.8993,2749.2385,161.65796,17006511,
1.0977287,6182.5557,2748.8669,161.74541,16995022,
1.097781,6289.1545,2760.5694,159.04727,17362831,
1.0978332,6430.3848,2776.0095,155.51169,17850809,
1.0978848,6495.9294,2783.0544,153.94378,18078560,
1.0979364,6526.7676,2786.3535,153.21519,18185882,
1.0979878,6526.7676,2786.3535,153.21519,18185882,
1.0980393,6526.7676,2786.3535,153.21519,18185882,
1.0980906,6531.1389,2786.82,153.11267,18201109,
1.098142,6540.7741,2787.8474,152.8871,18234681,
1.0981932,6559.261,2789.8145,152.45657,18299133,
1.0982443,6583.152,2792.3519,151.90292,18382477,
1.0982951,6609.9472,2795.1878,151.28785,18476065,
1.098346,6626.0889,2796.894,150.9186,18532468,
1.0983968,6621.7727,2796.4385,151.01697,18517380,
1.0984477,6611.7158,2795.3761,151.24667,18482233,
1.098499,6587.4458,2792.8059,151.80469,18397482,
1.0985503,6554.83,2789.3437,152.55925,18283674,
1.098602,6530.9033,2786.7964,153.11728,18200270,
1.0986537,6498.9241,2783.3772,153.87162,18088957,
1.098707,6392.9177,2771.9158,156.44785,17721330,
1.0987603,6284.5286,2760.1321,159.12092,17346129,
1.0988139,6240.1159,2755.242,160.25381,17193040,
1.0988676,6220.4063,2753.0645,160.76121,17125180,
1.0989196,6323.6854,2764.3553,158.17602,17482029,
1.0989717,6457.6362,2778.9459,154.85543,17945421,
1.099023,6514.6053,2785.0535,153.50197,18143545,
1.0990743,6540.7744,2787.8474,152.88709,18234682,
1.0991278,6393.2981,2771.8599,156.49701,17723684,
1.0991814,6245.9014,2755.8811,160.10499,17212962,
1.0992349,6245.9014,2755.8811,160.10499,17212962,
1.0992885,6245.9014,2755.8811,160.10499,17212962,
1.0993397,6391.0202,2771.6181,156.54962,17715733,
1.099391,6554.8367,2789.3445,152.5591,18283697,
1.0994418,6585.4715,2792.5982,151.8493,18390572,
1.0994927,6597.4028,2793.8621,151.5748,18432234,
1.099544,6578.4501,2791.8523,152.01213,18366081,
1.0995954,6540.777,2787.8477,152.88703,18234691,
1.0996475,6476.2373,2780.933,154.41775,18010190,
1.0996995,6430.3804,2776.009,155.51179,17850794,
1.0997514,6444.0103,2777.4777,155.18356,17898115,
1.0998034,6457.6289,2778.9451,154.8556,17945396,
1.0998556,6446.1339,2777.7078,155.13164,17905473,
1.0999078,6416.8333,2774.5457,155.84011,17803797,
1.0999621,6296.3318,2761.3725,158.8562,17387434,
1.1000165,6132.7694,2743.316,163.05847,16824124,
1.1000727,6000.1914,2728.3446,166.67656,16370967,
1.1001289,5918.4451,2719.0274,168.96329,16092415,
1.1001853,5901.8241,2717.1165,169.43907,16035942,
1.1002417,5895.5523,2716.3943,169.61939,16014644,
1.100296,5985.7237,2726.6799,167.09157,16321826,
1.1003503,6145.179,2744.7029,162.72919,16866691,
1.1004021,6336.1344,2765.7025,157.87278,17525189,
1.100454,6457.6289,2778.9451,154.8556,17945396,
1.100507,6400.4406,2772.7583,156.24755,17747109,
1.1005601,6297.5181,2761.5574,158.79272,17390957,
1.1006148,6167.7845,2747.1825,162.1586,16944705,
1.1006695,6083.8315,2737.8269,164.3701,16656478,
1.1007243,6083.8315,2737.8269,164.3701,16656478,
1.1007791,6083.8315,2737.8269,164.3701,16656478,
1.1008329,6132.3894,2743.2581,163.07838,16822980,
1.1008867,6195.1217,2750.2626,161.41733,17038212,
1.1009402,6221.2039,2753.1525,160.74076,17127927,
1.1009936,6233.1274,2754.4709,160.4331,17168968,
1.1010479,6187.9144,2749.4488,161.61376,17013575,
1.1011022,6132.7966,2743.3191,163.05775,16824217,
1.1011568,6115.5687,2741.3904,163.51712,16765162,
1.1012113,6108.2168,2740.5662,163.71391,16739972,
1.1012652,6133.6621,2743.4134,163.03637,16827212,
1.101319,6182.5664,2748.8681,161.74513,16995059,
1.101372,6247.4691,2756.0461,160.06973,17218444,
1.101425,6310.5662,2762.9865,158.46439,17436010,
1.1014773,6346.1306,2766.8724,157.5756,17558914,
1.1015296,6376.5763,2770.1837,156.82396,17664289,
1.1015815,6418.6273,2774.7364,155.79845,17810054,
1.1016334,6443.9761,2777.4751,155.18369,17897984,
1.1016854,6440.1904,2777.0671,155.2749,17884841,
1.1017373,6430.3791,2776.0089,155.51182,17850790,
1.1017901,6385.23,2771.1153,156.61624,17694344,
1.1018429,6323.6472,2764.4174,158.13659,17481201,
1.1018962,6279.9238,2759.6256,159.23808,17330253,
1.1019496,6245.9003,2755.881,160.10501,17212958,
1.1020032,6225.8392,2753.6661,160.62055,17143872,
1.1020569,6207.7405,2751.6621,161.08921,17081603,
1.1021109,6177.24,2748.2736,161.88599,16976783,
1.1021649,6157.5752,2746.0859,162.40159,16909232,
1.1022187,6170.0637,2747.4763,162.07354,16952121,
1.1022726,6182.5557,2748.8669,161.74541,16995022,
1.1023264,6182.5557,2748.8669,161.74541,16995022,
1.1023801,6182.5557,2748.8669,161.74541,16995022,
1.102435,6135.3888,2743.5967,162.99668,16833234,
1.1024899,6059.6507,2735.1023,165.02602,16573765,
1.1025456,5992.1099,2727.441,166.89136,16343255,
1.1026013,5953.1245,2723.002,167.97901,16210370,
1.1026559,6006.7497,2729.095,166.49139,16393286,
1.1027104,6083.842,2737.8281,164.36981,16656514,
1.1027644,6132.5122,2743.285,163.0668,16823268,
1.1028184,6157.5752,2746.0859,162.40159,16909232,
1.1028739,6066.9621,2735.8699,164.86386,16599344,
1.1029295,5976.4722,2725.6677,167.3228,16289877,
1.1029842,6001.3367,2728.4977,166.62987,16374643,
1.1030389,6059.6525,2735.1025,165.02597,16573771,
1.103091,6220.3693,2752.966,160.82089,17126031,
1.1031431,6403.371,2773.0893,156.16774,17757121,
1.1031939,6514.1205,2784.9944,153.51765,18141934,
1.1032448,6568.9639,2790.8462,152.231,18332968,
1.1032968,6518.0217,2785.4119,153.42541,18155509,
1.1033487,6416.8385,2774.5463,155.83999,17803815,
1.103403,6243.5247,2755.5264,160.22336,17205738,
1.1034573,6120.4829,2741.9412,163.3858,16782004,
1.1035112,6131.4484,2743.1684,163.09363,16819597,
1.1035651,6157.5743,2746.0858,162.40161,16909229,
1.1036177,6248.1794,2756.0955,160.06947,17221195,
1.1036702,6323.6504,2764.4177,158.13651,17481212,
1.1037232,6312.1962,2763.165,158.42346,17441640,
1.1037761,6284.5406,2760.1334,159.12062,17346170,
1.1038305,6196.7553,2750.4131,161.39395,17044143,
1.1038849,6096.0068,2739.1956,164.04181,16698155,
1.1039401,6039.3661,2732.8081,165.58186,16504468,
1.1039952,6011.834,2729.6907,166.33859,16410447,
1.1040501,6018.37,2730.4324,166.15788,16432751,
1.104105,6035.6486,2732.3899,165.68228,16491746,
1.1041581,6131.9887,2743.1846,163.10719,16821898,
1.1042111,6258.7421,2757.2963,159.77652,17257206,
1.1042631,6345.0184,2766.7426,157.60841,17555156,
1.1043152,6389.936,2771.6335,156.49608,17710562,
1.1043673,6389.936,2771.6335,156.49608,17710562,
1.1044195,6389.936,2771.6335,156.49608,17710562,
1.1044728,6322.0174,2764.2131,158.19324,17475843,
1.1045262,6220.4003,2753.0638,160.76136,17125160,
1.1045804,6152.4299,2745.5082,162.53984,16891610,
1.1046345,6108.2157,2740.566,163.71394,16739968,
1.104689,6091.0151,2738.6347,164.17625,16681066,
1.1047435,6083.8315,2737.8269,164.3701,16656478,
1.1047979,6083.8315,2737.8269,164.3701,16656478,
